Elapsed Time,Ch1,BioRadio Event,
00:00:00,0.00341297686100006,0,
00:00:00.001,0.00341105461120605,0,
00:00:00.002,0.00340931117534637,0,
00:00:00.003,0.00340705364942551,0,
00:00:00.004,0.00340390205383301,0,
00:00:00.005,0.00339940935373306,0,
00:00:00.006,0.00339525192975998,0,
00:00:00.007,0.00339239090681076,0,
00:00:00.008,0.00338747352361679,0,
00:00:00.009,0.00338403135538101,0,
00:00:00.01,0.0033821314573288,0,
00:00:00.011,0.00338045507669449,0,
00:00:00.012,0.0033823549747467,0,
00:00:00.013,0.00338436663150787,0,
00:00:00.014,0.00338617712259293,0,
00:00:00.015,0.0033891499042511,0,
00:00:00.016,0.00339487195014954,0,
00:00:00.017,0.00340001285076141,0,
00:00:00.018,0.00340345501899719,0,
00:00:00.019,0.0034065842628479,0,
00:00:00.02,0.00340917706489563,0,
00:00:00.021,0.00340911000967026,0,
00:00:00.022,0.00340826064348221,0,
00:00:00.023,0.00340446084737778,0,
00:00:00.024,0.00339938700199127,0,
00:00:00.025,0.00339344143867493,0,
00:00:00.026,0.0033876970410347,0,
00:00:00.027,0.00338226556777954,0,
00:00:00.028,0.00337880104780197,0,
00:00:00.029,0.00337690114974976,0,
00:00:00.03,0.00337538123130798,0,
00:00:00.031,0.0033775269985199,0,
00:00:00.032,0.00338300317525864,0,
00:00:00.033,0.0033867359161377,0,
00:00:00.034,0.00339160859584808,0,
00:00:00.035,0.00339818000793457,0,
00:00:00.036,0.00340233743190765,0,
00:00:00.037,0.00340515375137329,0,
00:00:00.038,0.00340857356786728,0,
00:00:00.039,0.00341123342514038,0,
00:00:00.04,0.00341112166643143,0,
00:00:00.041,0.00340926647186279,0,
00:00:00.042,0.00340638309717178,0,
00:00:00.043,0.00340265035629272,0,
00:00:00.044,0.00339773297309875,0,
00:00:00.045,0.00339145213365555,0,
00:00:00.046,0.00338722765445709,0,
00:00:00.047,0.00338378548622131,0,
00:00:00.048,0.00338005274534225,0,
00:00:00.049,0.00337942689657211,0,
00:00:00.05,0.00338054448366165,0,
00:00:00.051,0.00338443368673325,0,
00:00:00.052,0.00338935106992722,0,
00:00:00.053,0.00339581072330475,0,
00:00:00.054,0.00340314209461212,0,
00:00:00.055,0.00340799242258072,0,
00:00:00.056,0.00340989232063293,0,
00:00:00.057,0.00341016054153442,0,
00:00:00.058,0.00340848416090012,0,
00:00:00.059,0.00340495258569717,0,
00:00:00.06,0.00339855998754501,0,
00:00:00.061,0.0033940002322197,0,
00:00:00.062,0.00338903814554214,0,
00:00:00.063,0.00338389724493027,0,
00:00:00.064,0.00338199734687805,0,
00:00:00.065,0.00338336080312729,0,
00:00:00.066,0.00338497012853622,0,
00:00:00.067,0.00338564068078995,0,
00:00:00.068,0.00338590890169144,0,
00:00:00.069,0.00338709354400635,0,
00:00:00.07,0.00338959693908691,0,
00:00:00.071,0.00339286029338837,0,
00:00:00.072,0.00339603424072266,0,
00:00:00.073,0.00340019166469574,0,
00:00:00.074,0.00340390205383301,0,
00:00:00.075,0.00340770184993744,0,
00:00:00.076,0.00341134518384933,0,
00:00:00.077,0.00341282039880753,0,
00:00:00.078,0.00341521203517914,0,
00:00:00.079,0.00341695547103882,0,
00:00:00.08,0.00341831892728806,0,
00:00:00.081,0.00341885536909103,0,
00:00:00.082,0.0034186989068985,0,
00:00:00.083,0.00341800600290298,0,
00:00:00.084,0.003415547311306,0,
00:00:00.085,0.0034136027097702,0,
00:00:00.086,0.00341085344552994,0,
00:00:00.087,0.00341004878282547,0,
00:00:00.088,0.00340895354747772,0,
00:00:00.089,0.00340906530618668,0,
00:00:00.09,0.00341116636991501,0,
00:00:00.091,0.00341226160526276,0,
00:00:00.092,0.00341279804706573,0,
00:00:00.093,0.00341463088989258,0,
00:00:00.094,0.0034174919128418,0,
00:00:00.095,0.00341934710741043,0,
00:00:00.096,0.00342343747615814,0,
00:00:00.097,0.00342871248722076,0,
00:00:00.098,0.00343190878629684,0,
00:00:00.099,0.00343508273363113,0,
00:00:00.1,0.00343888252973557,0,
00:00:00.101,0.00344274938106537,0,
00:00:00.102,0.00344265997409821,0,
00:00:00.103,0.00344321876764297,0,
00:00:00.104,0.00344183295965195,0,
00:00:00.105,0.00343955308198929,0,
00:00:00.106,0.00343653559684753,0,
00:00:00.107,0.00343134999275208,0,
00:00:00.108,0.00342379510402679,0,
00:00:00.109,0.00341366976499558,0,
00:00:00.11,0.00340770184993744,0,
00:00:00.111,0.00340548902750015,0,
00:00:00.112,0.00340560078620911,0,
00:00:00.113,0.00340499728918076,0,
00:00:00.114,0.00340756773948669,0,
00:00:00.115,0.00340989232063293,0,
00:00:00.116,0.00341290980577469,0,
00:00:00.117,0.00341668725013733,0,
00:00:00.118,0.0034196600317955,0,
00:00:00.119,0.00342341512441635,0,
00:00:00.12,0.00342703610658646,0,
00:00:00.121,0.00342826545238495,0,
00:00:00.122,0.003429114818573,0,
00:00:00.123,0.00342933833599091,0,
00:00:00.124,0.00342920422554016,0,
00:00:00.125,0.0034286230802536,0,
00:00:00.126,0.00342649966478348,0,
00:00:00.127,0.00342464447021484,0,
00:00:00.128,0.00342395156621933,0,
00:00:00.129,0.00342247635126114,0,
00:00:00.13,0.00341972708702087,0,
00:00:00.131,0.00341664254665375,0,
00:00:00.132,0.00341586023569107,0,
00:00:00.133,0.0034140944480896,0,
00:00:00.134,0.00341290980577469,0,
00:00:00.135,0.00341552495956421,0,
00:00:00.136,0.00341988354921341,0,
00:00:00.137,0.00342113524675369,0,
00:00:00.138,0.00342142581939697,0,
00:00:00.139,0.00342243164777756,0,
00:00:00.14,0.00342482328414917,0,
00:00:00.141,0.00342755019664764,0,
00:00:00.142,0.00342871248722076,0,
00:00:00.143,0.00342998653650284,0,
00:00:00.144,0.00343061238527298,0,
00:00:00.145,0.00343050062656403,0,
00:00:00.146,0.0034312829375267,0,
00:00:00.147,0.00343038886785507,0,
00:00:00.148,0.00342907011508942,0,
00:00:00.149,0.00342696905136108,0,
00:00:00.15,0.00342560559511185,0,
00:00:00.151,0.00342515856027603,0,
00:00:00.152,0.00342609733343124,0,
00:00:00.153,0.00342705845832825,0,
00:00:00.154,0.00342833250761032,0,
00:00:00.155,0.00343097001314163,0,
00:00:00.156,0.0034329816699028,0,
00:00:00.157,0.00343414396047592,0,
00:00:00.158,0.00343374162912369,0,
00:00:00.159,0.00343340635299683,0,
00:00:00.16,0.00343369692564011,0,
00:00:00.161,0.00343307107686996,0,
00:00:00.162,0.00343130528926849,0,
00:00:00.163,0.00342567265033722,0,
00:00:00.164,0.00342037528753281,0,
00:00:00.165,0.00341936945915222,0,
00:00:00.166,0.0034208670258522,0,
00:00:00.167,0.00342147052288055,0,
00:00:00.168,0.00342370569705963,0,
00:00:00.169,0.0034250020980835,0,
00:00:00.17,0.00342569500207901,0,
00:00:00.171,0.00342672318220139,0,
00:00:00.172,0.00342614203691483,0,
00:00:00.173,0.00342632085084915,0,
00:00:00.174,0.00342772901058197,0,
00:00:00.175,0.00342965126037598,0,
00:00:00.176,0.00342907011508942,0,
00:00:00.177,0.00342947244644165,0,
00:00:00.178,0.00343119353055954,0,
00:00:00.179,0.00343235582113266,0,
00:00:00.18,0.00343291461467743,0,
00:00:00.181,0.00343485921621323,0,
00:00:00.182,0.00343691557645798,0,
00:00:00.183,0.00343644618988037,0,
00:00:00.184,0.00343378633260727,0,
00:00:00.185,0.00343246757984161,0,
00:00:00.186,0.00343367457389832,0,
00:00:00.187,0.00343407690525055,0,
00:00:00.188,0.00343499332666397,0,
00:00:00.189,0.00343742966651917,0,
00:00:00.19,0.00343810021877289,0,
00:00:00.191,0.00343727320432663,0,
00:00:00.192,0.0034358873963356,0,
00:00:00.193,0.00343655794858933,0,
00:00:00.194,0.0034375861287117,0,
00:00:00.195,0.00343754142522812,0,
00:00:00.196,0.00343680381774902,0,
00:00:00.197,0.00343881547451019,0,
00:00:00.198,0.0034412294626236,0,
00:00:00.199,0.00344384461641312,0,
00:00:00.2,0.00344666093587875,0,
00:00:00.201,0.00344645977020264,0,
00:00:00.202,0.00344433635473251,0,
00:00:00.203,0.00344241410493851,0,
00:00:00.204,0.00344078242778778,0,
00:00:00.205,0.00344248116016388,0,
00:00:00.206,0.00344415754079819,0,
00:00:00.207,0.00344328582286835,0,
00:00:00.208,0.00344429165124893,0,
00:00:00.209,0.00344362109899521,0,
00:00:00.21,0.00344084948301315,0,
00:00:00.211,0.00343772023916245,0,
00:00:00.212,0.00343575328588486,0,
00:00:00.213,0.00343280285596848,0,
00:00:00.214,0.00343376398086548,0,
00:00:00.215,0.00343812257051468,0,
00:00:00.216,0.00343850255012512,0,
00:00:00.217,0.00343678146600723,0,
00:00:00.218,0.00343403220176697,0,
00:00:00.219,0.00343050062656403,0,
00:00:00.22,0.00343009829521179,0,
00:00:00.221,0.003429114818573,0,
00:00:00.222,0.00342842191457748,0,
00:00:00.223,0.00342855602502823,0,
00:00:00.224,0.00342728197574615,0,
00:00:00.225,0.00342877954244614,0,
00:00:00.226,0.00343181937932968,0,
00:00:00.227,0.00343354046344757,0,
00:00:00.228,0.00343327224254608,0,
00:00:00.229,0.00342853367328644,0,
00:00:00.23,0.00341979414224625,0,
00:00:00.231,0.00341004878282547,0,
00:00:00.232,0.00340531021356583,0,
00:00:00.233,0.00341145694255829,0,
00:00:00.234,0.00342348217964172,0,
00:00:00.235,0.00343749672174454,0,
00:00:00.236,0.00345148891210556,0,
00:00:00.237,0.00346163660287857,0,
00:00:00.238,0.00346749275922775,0,
00:00:00.239,0.00347296893596649,0,
00:00:00.24,0.00347726047039032,0,
00:00:00.241,0.00347692519426346,0,
00:00:00.242,0.00347325950860977,0,
00:00:00.243,0.00346925854682922,0,
00:00:00.244,0.00346190482378006,0,
00:00:00.245,0.00345318764448166,0,
00:00:00.246,0.00344449281692505,0,
00:00:00.247,0.00343749672174454,0,
00:00:00.248,0.00343034416437149,0,
00:00:00.249,0.00342772901058197,0,
00:00:00.25,0.00342810899019241,0,
00:00:00.251,0.00342976301908493,0,
00:00:00.252,0.00343398749828339,0,
00:00:00.253,0.00344203412532806,0,
00:00:00.254,0.00345037132501602,0,
00:00:00.255,0.00345908850431442,0,
00:00:00.256,0.0034700408577919,0,
00:00:00.257,0.00348036736249924,0,
00:00:00.258,0.00348888337612152,0,
00:00:00.259,0.00349371135234833,0,
00:00:00.26,0.00349746644496918,0,
00:00:00.261,0.00349648296833038,0,
00:00:00.262,0.00348803400993347,0,
00:00:00.263,0.00347710400819778,0,
00:00:00.264,0.00346724689006805,0,
00:00:00.265,0.00345814973115921,0,
00:00:00.266,0.00344990193843842,0,
00:00:00.267,0.00344306230545044,0,
00:00:00.268,0.00343503803014755,0,
00:00:00.269,0.0034315288066864,0,
00:00:00.27,0.00343164056539536,0,
00:00:00.271,0.00343291461467743,0,
00:00:00.272,0.0034383237361908,0,
00:00:00.273,0.00344268232584,0,
00:00:00.274,0.00344961136579514,0,
00:00:00.275,0.00345904380083084,0,
00:00:00.276,0.00346990674734116,0,
00:00:00.277,0.00347784161567688,0,
00:00:00.278,0.00348195433616638,0,
00:00:00.279,0.00349004566669464,0,
00:00:00.28,0.0034959688782692,0,
00:00:00.281,0.00349679589271545,0,
00:00:00.282,0.00349733233451843,0,
00:00:00.283,0.00349784642457962,0,
00:00:00.284,0.00349424779415131,0,
00:00:00.285,0.00348702818155289,0,
00:00:00.286,0.00347444415092468,0,
00:00:00.287,0.00346360355615616,0,
00:00:00.288,0.00345325469970703,0,
00:00:00.289,0.00344514101743698,0,
00:00:00.29,0.00344114005565643,0,
00:00:00.291,0.00343966484069824,0,
00:00:00.292,0.00344017893075943,0,
00:00:00.293,0.00344384461641312,0,
00:00:00.294,0.00345131009817123,0,
00:00:00.295,0.00345935672521591,0,
00:00:00.296,0.00347377359867096,0,
00:00:00.297,0.00348881632089615,0,
00:00:00.298,0.00349938869476318,0,
00:00:00.299,0.00350718945264816,0,
00:00:00.3,0.00350917875766754,0,
00:00:00.301,0.00350663065910339,0,
00:00:00.302,0.00350126624107361,0,
00:00:00.303,0.00349400192499161,0,
00:00:00.304,0.00347951799631119,0,
00:00:00.305,0.00346317887306213,0,
00:00:00.306,0.00344927608966827,0,
00:00:00.307,0.00344165414571762,0,
00:00:00.308,0.00343602150678635,0,
00:00:00.309,0.00343859195709229,0,
00:00:00.31,0.00344545394182205,0,
00:00:00.311,0.00345262885093689,0,
00:00:00.312,0.00345984846353531,0,
00:00:00.313,0.00346418470144272,0,
00:00:00.314,0.00346789509057999,0,
00:00:00.315,0.00347679108381271,0,
00:00:00.316,0.00348671525716782,0,
00:00:00.317,0.00349415838718414,0,
00:00:00.318,0.00349746644496918,0,
00:00:00.319,0.00349724292755127,0,
00:00:00.32,0.00349243730306625,0,
00:00:00.321,0.00349120795726776,0,
00:00:00.322,0.00349520891904831,0,
00:00:00.323,0.00349836051464081,0,
00:00:00.324,0.00350271910429001,0,
00:00:00.325,0.00350423902273178,0,
00:00:00.326,0.00350482016801834,0,
00:00:00.327,0.00350656360387802,0,
00:00:00.328,NaN,0,
00:00:00.329,NaN,0,
00:00:00.33,NaN,0,
00:00:00.331,NaN,0,
00:00:00.332,NaN,0,
00:00:00.333,NaN,0,
00:00:00.334,NaN,0,
00:00:00.335,NaN,0,
00:00:00.336,NaN,0,
00:00:00.337,NaN,0,
00:00:00.338,NaN,0,
00:00:00.339,NaN,0,
00:00:00.34,NaN,0,
00:00:00.341,NaN,0,
00:00:00.342,NaN,0,
00:00:00.343,NaN,0,
00:00:00.344,NaN,0,
00:00:00.345,NaN,0,
00:00:00.346,NaN,0,
00:00:00.347,NaN,0,
00:00:00.348,NaN,0,
00:00:00.349,NaN,0,
00:00:00.35,NaN,0,
00:00:00.351,NaN,0,
00:00:00.352,NaN,0,
00:00:00.353,NaN,0,
00:00:00.354,NaN,0,
00:00:00.355,NaN,0,
00:00:00.356,NaN,0,
